Site_Name,Cluster_ID,Cluster_Location,Cluster_Location_Time,Cluster_State,Lat,Long,Elevation_mabsl,Site_Comments,Sample_ID,Start_Time_Zone,Collection_Time_Zone,Collection_Date,Year,Season,Month,Sample_Comments,d2H,d18O,d2H_Analytical_SD,d18O_Analytical_SD,WI_Analysis_Source,Project_ID,Modality
Holladay,NC,NC,NC,NC,40.66634,-111.83714,,,2514,,,17-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-124.6,-16.83,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.68752,-111.82372,,,2509,,,17-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.83,-16.15,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.68763,-111.86032,,,2508,,,17-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.21,-16,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.70071,-111.80205,1466,,2570,,,17-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-118.39,-15.43,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.70114,-111.85534,,,2507,,,17-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.3,-16.07,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.7249,-111.85432,1347,,2501,,,17-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-119.7,-15.97,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.73982,-111.8259,1440,,2576,,,17-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.13,-15.95,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.76123,-111.8726,,,2494,,,17-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.32,-16.08,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.77548,-111.87681,,,2489,,,17-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.58,-16.07,,,Tipple,Tipple,NC
West Jordan,NC,NC,NC,NC,40.6056,-111.9427,1339,,2603,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.38,-15.75,,,Tipple,Tipple,NC
West Jordan,NC,NC,NC,NC,40.60892,-111.98609,1396,,2604,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.44,-15.76,,,Tipple,Tipple,NC
Midvale,NC,NC,NC,NC,40.61028,-111.91077,1328,,2602,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-118.94,-15.75,,,Tipple,Tipple,NC
Kearns,NC,NC,NC,NC,40.6395,-112.00755,,,2608,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-121.03,-15.8,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.65097,-111.9383,,,2597,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.11,-15.71,,,Tipple,Tipple,NC
Kearns,NC,NC,NC,NC,40.65352,-111.98597,1389,,2613,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.43,-15.74,,,Tipple,Tipple,NC
West Valley City,NC,NC,NC,NC,40.66685,-111.94048,1312,,2591,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-119.93,-15.7,,,Tipple,Tipple,NC
Magna,NC,NC,NC,NC,40.69568,-112.09278,1348,,2626,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-115.32,-14.74,,,Tipple,Tipple,NC
West Valley City,NC,NC,NC,NC,40.69608,-111.98611,1304,,2614,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-119.54,-15.66,,,Tipple,Tipple,NC
West Valley City,NC,NC,NC,NC,40.69634,-112.04391,1319,,2620,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.74,-15.81,,,Tipple,Tipple,NC
West Valley City,NC,NC,NC,NC,40.69679,-112.02415,,,2619,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.32,-15.77,,,Tipple,Tipple,NC
West Valley City,NC,NC,NC,NC,40.70558,-112.02441,,,2627,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-121.7,-15.99,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.71788,-111.93984,,,2585,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-128.28,-17.14,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.73373,-111.9382,1293,,2584,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.3,-15.98,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.75994,-111.93819,1291,,2583,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-120.28,-16.02,,,Tipple,Tipple,NC
Salt Lake City,NC,NC,NC,NC,40.79053,-111.93658,1287,,2582,,,18-02-15,2015,winter,february,"NC because although it is spatially clustered (1-SLC_Area), isn’t temporarily. Not used for analysis.",-121.16,-16.18,,,Tipple,Tipple,NC
Burlingame,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.59209,-122.3574,,,2633,,,24-03-15,2015,spring,march,,-98.62,-13,,,Tipple,Tipple,multi
Hayward,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.67003,-122.08352,,,2685,,,24-03-15,2015,spring,march,,-99.03,-13.11,,,Tipple,Tipple,multi
Colma,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.67315,-122.46533,,,2634,,,24-03-15,2015,spring,march,,-59.55,-7.24,,,Tipple,Tipple,multi
San Leandro,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.6914,-122.1532,,,2684,,,24-03-15,2015,spring,march,,-67.62,-9.03,,,Tipple,Tipple,multi
Castro Valley,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.69344,-122.07043,,,2686,,,24-03-15,2015,spring,march,,-40.05,-5.15,,,Tipple,Tipple,multi
San Leandro,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.72653,-122.15376,,,2683,,,24-03-15,2015,spring,march,,-63.41,-8.47,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.73663,-122.48241,,,2635,,,24-03-15,2015,spring,march,,-76.67,-9.79,,,Tipple,Tipple,multi
Alameda,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.76078,-122.24376,,,2679,,,24-03-15,2015,spring,march,,-82.97,-11.06,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.76627,-122.47618,,,2723,,,24-03-15,2015,spring,march,,-73.28,-9.26,,,Tipple,Tipple,multi
Alameda,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.76712,-122.24226,,,2680,,,24-03-15,2015,spring,march,,-81.83,-11.02,,,Tipple,Tipple,multi
Alameda,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.76824,-122.23314,0,,2681,,,24-03-15,2015,spring,march,,-82.41,-11.08,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.77077,-122.4771,,,2724,,,24-03-15,2015,spring,march,,-72.06,-9.08,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.77133,-122.47218,,,2725,,,24-03-15,2015,spring,march,,-73.36,-9.32,,,Tipple,Tipple,multi
Oakland,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.77757,-122.22631,0,,2682,,,24-03-15,2015,spring,march,,-83.2,-11.19,,,Tipple,Tipple,multi
Alameda,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.7796,-122.27566,0,,2678,,,24-03-15,2015,spring,march,,-79.59,-10.66,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.78168,-122.46878,,,2726,,,24-03-15,2015,spring,march,,-72.74,-9.22,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.78358,-122.45155,,,2728,,,24-03-15,2015,spring,march,,-69.41,-8.71,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.78875,-122.45043,,,2729,,,24-03-15,2015,spring,march,,-68.49,-8.52,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.79122,-122.43813,,,2731,,,24-03-15,2015,spring,march,,-68.24,-8.54,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.79126,-122.45395,,,2730,,,24-03-15,2015,spring,march,,-69.17,-8.68,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.79131,-122.42581,,,2732,,,24-03-15,2015,spring,march,,-71.62,-9.06,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.79247,-122.48335,,,2727,,,24-03-15,2015,spring,march,,-49.85,-7.17,,,Tipple,Tipple,multi
Oakland,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.80004,-122.26843,0,,2677,,,24-03-15,2015,spring,march,,-80.71,-10.87,,,Tipple,Tipple,multi
Oakland,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.80058,-122.26424,,,2676,,,24-03-15,2015,spring,march,,-78.73,-10.57,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.80414,-122.45457,,,2735,,,24-03-15,2015,spring,march,,-58.84,-8.03,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.80639,-122.44797,,,2734,,,24-03-15,2015,spring,march,,-75.53,-9.63,,,Tipple,Tipple,multi
San Francisco,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.80658,-122.43462,,,2733,,,24-03-15,2015,spring,march,,-77.58,-9.93,,,Tipple,Tipple,multi
Oakland,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.81294,-122.26062,0,,2675,,,24-03-15,2015,spring,march,,-83.91,-11.31,,,Tipple,Tipple,multi
Rockridge (Oakland),25.6,San_Francisco,San_Francisco_Mar-15,CA,37.8406,-122.25011,,,2761,,,24-03-15,2015,spring,march,,-83.93,-11.33,,,Tipple,Tipple,multi
Emeryville,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.84203,-122.29341,,,2760,,,24-03-15,2015,spring,march,,-81.18,-10.86,,,Tipple,Tipple,multi
Berkeley,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.85677,-122.27316,0,,2759,,,24-03-15,2015,spring,march,,-84.61,-11.3,,,Tipple,Tipple,multi
Sausalito,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.85683,-122.48021,,,2736,,,24-03-15,2015,spring,march,,-30.79,-4.5,,,Tipple,Tipple,multi
Sausalito,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.86001,-122.48891,,,2737,,,24-03-15,2015,spring,march,,-30.66,-4.49,,,Tipple,Tipple,multi
Berkeley,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.86137,-122.25682,0,,2758,,,24-03-15,2015,spring,march,,-83.62,-11.17,,,Tipple,Tipple,multi
Berkeley,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.86738,-122.26925,,,2757,,,24-03-15,2015,spring,march,,-84.05,-11.28,,,Tipple,Tipple,multi
Sausalito,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.86773,-122.50435,,,2738,,,24-03-15,2015,spring,march,,-31,-4.54,,,Tipple,Tipple,multi
Marin City,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.87248,-122.51102,,,2739,,,24-03-15,2015,spring,march,,-31.87,-4.69,,,Tipple,Tipple,multi
Berkeley,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.88552,-122.27565,,,2756,,,24-03-15,2015,spring,march,,-74.54,-9.9,,,Tipple,Tipple,multi
Albany,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.88818,-122.29294,,,2755,,,24-03-15,2015,spring,march,,-80.32,-10.71,,,Tipple,Tipple,multi
Mill Valley,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.89758,-122.50628,,,2740,,,24-03-15,2015,spring,march,,-33.13,-4.89,,,Tipple,Tipple,multi
El Cerrito,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.90743,-122.30677,13.587917,,2754,,,24-03-15,2015,spring,march,,-82.32,-11,,,Tipple,Tipple,multi
El Cerrito,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.9083,-122.3039,,,2753,,,24-03-15,2015,spring,march,,-80.39,-10.76,,,Tipple,Tipple,multi
Point Richmond,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.91678,-122.38455,,,2751,,,24-03-15,2015,spring,march,,-69.99,-9.22,,,Tipple,Tipple,multi
Corte Madera,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.92015,-122.49995,,,2741,,,24-03-15,2015,spring,march,,-33.37,-4.98,,,Tipple,Tipple,multi
Corte Madera,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.92599,-122.52954,0,,2743,,,24-03-15,2015,spring,march,,-33.73,-4.98,,,Tipple,Tipple,multi
Point Richmond,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.92678,-122.38502,,,2750,,,24-03-15,2015,spring,march,,-57.56,-7.4,,,Tipple,Tipple,multi
Corte Madera,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.92682,-122.52595,,,2742,,,24-03-15,2015,spring,march,,-32.61,-4.76,,,Tipple,Tipple,multi
Larkspur,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.93439,-122.53565,,,2744,,,24-03-15,2015,spring,march,,-33.71,-4.96,,,Tipple,Tipple,multi
Richmond,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.93604,-122.34732,,,2752,,,24-03-15,2015,spring,march,,-57.18,-7.25,,,Tipple,Tipple,multi
Lakespur,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.93956,-122.52936,,,2745,,,24-03-15,2015,spring,march,,-33.93,-5.02,,,Tipple,Tipple,multi
Greenbrae,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.94861,-122.53791,,,2746,,,24-03-15,2015,spring,march,,-34.02,-5,,,Tipple,Tipple,multi
San Rafael,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.9661,-122.5369,,,2747,,,24-03-15,2015,spring,march,,-37.48,-5.56,,,Tipple,Tipple,multi
San Rafael,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.96826,-122.52644,,,2748,,,24-03-15,2015,spring,march,,-35.37,-5.19,,,Tipple,Tipple,multi
San Rafael,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.97124,-122.51845,,,2749,,,24-03-15,2015,spring,march,,-34.72,-5.12,,,Tipple,Tipple,multi
San Jose,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.27549,-121.86531,,,2704,,,25-03-15,2015,spring,march,,-45.11,-6.86,,,Tipple,Tipple,multi
Campbell,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.28367,-121.95885,0,,2705,,,25-03-15,2015,spring,march,,-60.34,-8.23,,,Tipple,Tipple,multi
San Jose,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.32243,-121.99306,,,2707,,,25-03-15,2015,spring,march,,-48.89,-7.02,,,Tipple,Tipple,multi
Santa Clara,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.32354,-121.96904,0,,2706,,,25-03-15,2015,spring,march,,-49.43,-7.09,,,Tipple,Tipple,multi
San Jose,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.33276,-121.88473,,,2703,,,25-03-15,2015,spring,march,,-46.72,-6.57,,,Tipple,Tipple,multi
San Jose,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.34886,-121.8652,,,2702,,,25-03-15,2015,spring,march,,-45.22,-6.45,,,Tipple,Tipple,multi
Santa Clara,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.35188,-121.95874,,,2709,,,25-03-15,2015,spring,march,,-50.98,-7.23,,,Tipple,Tipple,multi
San Jose,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.35683,-121.93658,,,2708,,,25-03-15,2015,spring,march,,-45.6,-6.88,,,Tipple,Tipple,multi
Sunnyvale,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.36315,-122.02711,,,2710,,,25-03-15,2015,spring,march,,-65.28,-8.76,,,Tipple,Tipple,multi
Sunnyvale,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.37377,-122.05469,,,2711,,,25-03-15,2015,spring,march,,-91.31,-12.05,,,Tipple,Tipple,multi
San Jose,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.38721,-121.86045,,,2701,,,25-03-15,2015,spring,march,,-62.5,-8.44,,,Tipple,Tipple,multi
Mountain View,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.39162,-122.09651,,,2712,,,25-03-15,2015,spring,march,,-91.78,-12.14,,,Tipple,Tipple,multi
Palo Alto,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.42126,-122.13977,,,2713,,,25-03-15,2015,spring,march,,-99.43,-13.07,,,Tipple,Tipple,multi
Milpitas,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.42715,-121.92174,,,2700,,,25-03-15,2015,spring,march,,-63.13,-8.67,,,Tipple,Tipple,multi
Menlo Park,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.45406,-122.18291,,,2714,,,25-03-15,2015,spring,march,,-99.44,-13.14,,,Tipple,Tipple,multi
Redwood City,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.47934,-122.22438,,,2715,,,25-03-15,2015,spring,march,,-99.28,-13.09,,,Tipple,Tipple,multi
Fremont,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.49104,-121.9492,,,2699,,,25-03-15,2015,spring,march,,-94.48,-12.54,,,Tipple,Tipple,multi
Redwood City,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.49421,-122.23534,,,2716,,,25-03-15,2015,spring,march,,-99.57,-13.11,,,Tipple,Tipple,multi
San Carlos,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.51136,-122.26619,,,2717,,,25-03-15,2015,spring,march,,-99.58,-13.14,,,Tipple,Tipple,multi
Newark,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.51966,-122.00866,,,2698,,,25-03-15,2015,spring,march,,-46.85,-6.31,,,Tipple,Tipple,multi
Belmont,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.52488,-122.28181,,,2718,,,25-03-15,2015,spring,march,,-99.68,-13.12,,,Tipple,Tipple,multi
San Mateo,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.53365,-122.32704,,,2722,,,25-03-15,2015,spring,march,,-98.44,-13.01,,,Tipple,Tipple,multi
Newark,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.54936,-122.04623,,,2697,,,25-03-15,2015,spring,march,,-46.98,-6.25,,,Tipple,Tipple,multi
San Mateo,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.55408,-122.31671,,,2721,,,25-03-15,2015,spring,march,,-99,-13.06,,,Tipple,Tipple,multi
Foster City,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.5588,-122.26977,,,2719,,,25-03-15,2015,spring,march,,-98.22,-12.93,,,Tipple,Tipple,multi
Foster City,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.56341,-122.27133,,,2720,,,25-03-15,2015,spring,march,,-98.92,-13.12,,,Tipple,Tipple,multi
Union City,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.58347,-122.07673,0,,2695,,,25-03-15,2015,spring,march,,-66.53,-8.72,,,Tipple,Tipple,multi
Union City,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.58762,-122.02538,,,2696,,,25-03-15,2015,spring,march,,-74.08,-9.71,,,Tipple,Tipple,multi
Hayward,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.63418,-122.07929,,,2694,,,25-03-15,2015,spring,march,,-99.36,-13.2,,,Tipple,Tipple,multi
Hayward,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.66126,-122.09547,0,,2689,,,25-03-15,2015,spring,march,,-98.8,-13.12,,,Tipple,Tipple,multi
Hayward,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.66563,-122.10651,,,2687,,,25-03-15,2015,spring,march,,-74.94,-10.06,,,Tipple,Tipple,multi
Hayward,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.66678,-122.09671,0,,2688,,,25-03-15,2015,spring,march,,-98.62,-13.11,,,Tipple,Tipple,multi
San Lorenzo,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.68063,-122.12635,,,2690,,,25-03-15,2015,spring,march,,-71.04,-9.46,,,Tipple,Tipple,multi
Castro Valley,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.69193,-122.08955,,,2693,,,25-03-15,2015,spring,march,,-36.54,-4.59,,,Tipple,Tipple,multi
San Leandro,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.69332,-122.11042,,,2692,,,25-03-15,2015,spring,march,,-75.82,-10.16,,,Tipple,Tipple,multi
San Leandro,25.6,San_Francisco,San_Francisco_Mar-15,CA,37.70803,-122.13313,,,2691,,,25-03-15,2015,spring,march,,-61,-8.02,,,Tipple,Tipple,multi
DS-2650 W 6200 S,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.638609,-111.957308,,Supplyline,15041601-01,,,16-04-15 0:00,2015,spring,april,,-118.49,-15.49,0.16,0.03,SPATIAL,p65,multi
DS-3600 W 10200 S Booster Station,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.566134,-111.976416,,Supplyline,15041601-03,,,16-04-15 0:00,2015,spring,april,,-118.62,-15.35,0.2,0.06,SPATIAL,p65,multi
DS-3700 W 2100 S,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.726782,-111.979864,,Supplyline,15041601-15,,,16-04-15 0:00,2015,spring,april,,-118.86,-15.44,0.22,0.04,SPATIAL,p65,multi
DS-9000 S JA-2,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.587804,-111.967287,,Supplyline,15041601-02,,,16-04-15 0:00,2015,spring,april,,-118.63,-15.35,0.17,0.01,SPATIAL,p65,multi
DS-Bingham Canyon WTP,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.565239,-112.088027,,Source,15041601-04,,,16-04-15 0:00,2015,spring,april,,-118.38,-15.57,0.05,0.01,SPATIAL,p65,multi
DS-Bingham Canyon WTP,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.565239,-112.088027,,Source,15041601-05,,,16-04-15 0:00,2015,spring,april,,-118.61,-15.37,0.12,0.02,SPATIAL,p65,multi
DS-Bingham Canyon WTP,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.565239,-112.088027,,Source,15041601-06,,,16-04-15 0:00,2015,spring,april,,-118.23,-15.34,0.1,0.02,SPATIAL,p65,multi
DS-Bingham Canyon WTP,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.565239,-112.088027,,Source,15041601-07,,,16-04-15 0:00,2015,spring,april,,-123.66,-16.66,0.14,0.04,SPATIAL,p65,multi
DS-Bingham Canyon WTP,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.565239,-112.088027,,Source,15041601-08,,,16-04-15 0:00,2015,spring,april,,-123.89,-16.7,0.08,0.04,SPATIAL,p65,multi
DS-Educational center Mechanical Room,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.602075,-111.928449,,Source,15041601-09,,,16-04-15 0:00,2015,spring,april,,-123.69,-16.55,0.13,0.04,SPATIAL,p65,multi
JV-Effluent at IOB,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.47,-111.97,,,15041601-10,,,16-04-15 0:00,2015,spring,april,,-118.61,-15.61,0.17,0.06,SPATIAL,p65,multi
JV-Effluent at IOB,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.47,-111.97,,,15041601-11,,,16-04-15 0:00,2015,spring,april,,-123.64,-16.6,0.06,0.03,SPATIAL,p65,multi
SE-Clearwell Effluent,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.541066,-111.819048,,Source,15041601-12,,,16-04-15 0:00,2015,spring,april,,-118.35,-15.26,0.07,0.03,SPATIAL,p65,multi
SE-Clearwell Effluent,1.6,SLC_Area,SLC_Area_Ap-May-15,UT,40.541066,-111.819048,,Source,15041601-13,,,16-04-15 0:00,2015,spring,april,,-119.07,-15.54,0.06,0.02,SPATIAL,p65,multi
